round,grand_prix,constructor,driver,lap,position,time
1,Bahrain,Kick Sauber,ZHO,37,11,96.805
1,Bahrain,Haas,HUL,37,12,96.723
1,Bahrain,Haas,MAG,37,13,95.741
1,Bahrain,Racing Bulls,TSU,37,14,95.833
1,Bahrain,Racing Bulls,RIC,37,15,95.163
1,Bahrain,Williams,ALB,37,16,117.632
1,Bahrain,Alpine,OCO,37,17,96.58
1,Bahrain,Alpine,GAS,37,18,96.629
1,Bahrain,Kick Sauber,BOT,37,19,98.008
1,Bahrain,Williams,SAR,37,20,96.785
1,Bahrain,Red Bull,VER,43,1,94.151
1,Bahrain,Red Bull,PER,43,2,94.797
1,Bahrain,Ferrari,SAI,43,3,94.795
1,Bahrain,Mercedes,RUS,43,4,95.193
1,Bahrain,Ferrari,LEC,43,5,95.192
1,Bahrain,McLaren,NOR,43,6,95.295
1,Bahrain,Mercedes,HAM,43,7,94.935
1,Bahrain,McLaren,PIA,43,8,95.258
1,Bahrain,Aston Martin,STR,43,9,96.304
1,Bahrain,Kick Sauber,ZHO,43,10,96.771
1,Bahrain,Aston Martin,ALO,43,11,95.107
1,Bahrain,Haas,MAG,43,12,96.232
1,Bahrain,Racing Bulls,TSU,43,13,95.956
1,Bahrain,Racing Bulls,RIC,43,14,95.56
1,Bahrain,Williams,ALB,43,15,95.766
1,Bahrain,Alpine,OCO,43,16,96.679
1,Bahrain,Alpine,GAS,43,17,99.291
1,Bahrain,Haas,HUL,43,18,95.76
1,Bahrain,Kick Sauber,BOT,43,19,96.569
1,Bahrain,Williams,SAR,43,20,95.001
1,Bahrain,Red Bull,VER,55,1,95.184
1,Bahrain,Red Bull,PER,55,2,95.611
1,Bahrain,Ferrari,SAI,55,3,95.407
1,Bahrain,Ferrari,LEC,55,4,95.785
1,Bahrain,Mercedes,RUS,55,5,96.151
1,Bahrain,McLaren,NOR,55,6,96.223
1,Bahrain,Mercedes,HAM,55,7,95.633
1,Bahrain,McLaren,PIA,55,8,95.973
1,Bahrain,Aston Martin,ALO,55,9,95.066
1,Bahrain,Aston Martin,STR,55,10,96.68
1,Bahrain,Kick Sauber,ZHO,55,11,97.383
1,Bahrain,Haas,MAG,55,12,97.457
1,Bahrain,Racing Bulls,RIC,55,13,97.375
1,Bahrain,Racing Bulls,TSU,55,14,97.269
1,Bahrain,Williams,ALB,55,15,96.593
1,Bahrain,Haas,HUL,55,16,95.736
1,Bahrain,Alpine,OCO,55,17,97.393
1,Bahrain,Alpine,GAS,55,18,95.908
1,Bahrain,Kick Sauber,BOT,55,19,97.205
1,Bahrain,Williams,SAR,55,20,96.209
